,DateTime,Junction,Vehicles,ID
1853,2016-01-17 05:00:00,1,13,20160117051
1854,2016-01-17 06:00:00,1,12,20160117061
1855,2016-01-17 07:00:00,1,14,20160117071
1856,2016-01-17 08:00:00,1,16,20160117081
1857,2016-01-17 09:00:00,1,17,20160117091
1858,2016-01-17 10:00:00,1,22,20160117101
1859,2016-01-17 11:00:00,1,24,20160117111
1860,2016-01-17 12:00:00,1,23,20160117121
1861,2016-01-17 13:00:00,1,21,20160117131
1862,2016-01-17 14:00:00,1,23,20160117141
1863,2016-01-17 15:00:00,1,21,20160117151
1864,2016-01-17 16:00:00,1,23,20160117161
1865,2016-01-17 17:00:00,1,21,20160117171
1866,2016-01-17 18:00:00,1,24,20160117181
1867,2016-01-17 19:00:00,1,27,20160117191
1868,2016-01-17 20:00:00,1,28,20160117201
1869,2016-01-17 21:00:00,1,20,20160117211
1870,2016-01-17 22:00:00,1,24,20160117221
1871,2016-01-17 23:00:00,1,28,20160117231
1872,2016-01-18 00:00:00,1,23,20160118001
1873,2016-01-18 01:00:00,1,21,20160118011
1874,2016-01-18 02:00:00,1,16,20160118021
1875,2016-01-18 03:00:00,1,22,20160118031
1876,2016-01-18 04:00:00,1,18,20160118041
1877,2016-01-18 05:00:00,1,17,20160118051
1878,2016-01-18 06:00:00,1,16,20160118061
1879,2016-01-18 07:00:00,1,16,20160118071
1880,2016-01-18 08:00:00,1,22,20160118081
1881,2016-01-18 09:00:00,1,35,20160118091
1882,2016-01-18 10:00:00,1,44,20160118101
1883,2016-01-18 11:00:00,1,42,20160118111
1884,2016-01-18 12:00:00,1,45,20160118121
1885,2016-01-18 13:00:00,1,39,20160118131
1886,2016-01-18 14:00:00,1,41,20160118141
1887,2016-01-18 15:00:00,1,38,20160118151
1888,2016-01-18 16:00:00,1,38,20160118161
1889,2016-01-18 17:00:00,1,34,20160118171
1890,2016-01-18 18:00:00,1,35,20160118181
1891,2016-01-18 19:00:00,1,39,20160118191
1892,2016-01-18 20:00:00,1,40,20160118201
1893,2016-01-18 21:00:00,1,38,20160118211
1894,2016-01-18 22:00:00,1,37,20160118221
1895,2016-01-18 23:00:00,1,35,20160118231
1896,2016-01-19 00:00:00,1,32,20160119001
1897,2016-01-19 01:00:00,1,32,20160119011
1898,2016-01-19 02:00:00,1,24,20160119021
1899,2016-01-19 03:00:00,1,22,20160119031
1900,2016-01-19 04:00:00,1,20,20160119041
1901,2016-01-19 05:00:00,1,19,20160119051
1902,2016-01-19 06:00:00,1,20,20160119061
1903,2016-01-19 07:00:00,1,21,20160119071
1904,2016-01-19 08:00:00,1,24,20160119081
1905,2016-01-19 09:00:00,1,24,20160119091
1906,2016-01-19 10:00:00,1,34,20160119101
1907,2016-01-19 11:00:00,1,36,20160119111
1908,2016-01-19 12:00:00,1,32,20160119121
1909,2016-01-19 13:00:00,1,32,20160119131
1910,2016-01-19 14:00:00,1,38,20160119141
1911,2016-01-19 15:00:00,1,34,20160119151
1912,2016-01-19 16:00:00,1,37,20160119161
1913,2016-01-19 17:00:00,1,35,20160119171
1914,2016-01-19 18:00:00,1,38,20160119181
1915,2016-01-19 19:00:00,1,38,20160119191
1916,2016-01-19 20:00:00,1,33,20160119201
1917,2016-01-19 21:00:00,1,38,20160119211
1918,2016-01-19 22:00:00,1,37,20160119221
1919,2016-01-19 23:00:00,1,29,20160119231
1920,2016-01-20 00:00:00,1,30,20160120001
1921,2016-01-20 01:00:00,1,26,20160120011
1922,2016-01-20 02:00:00,1,28,20160120021
1923,2016-01-20 03:00:00,1,24,20160120031
1924,2016-01-20 04:00:00,1,20,20160120041
1925,2016-01-20 05:00:00,1,14,20160120051
1926,2016-01-20 06:00:00,1,16,20160120061
1927,2016-01-20 07:00:00,1,19,20160120071
1928,2016-01-20 08:00:00,1,21,20160120081
1929,2016-01-20 09:00:00,1,31,20160120091
1930,2016-01-20 10:00:00,1,37,20160120101
1931,2016-01-20 11:00:00,1,38,20160120111
1932,2016-01-20 12:00:00,1,39,20160120121
1933,2016-01-20 13:00:00,1,36,20160120131
1934,2016-01-20 14:00:00,1,33,20160120141
1935,2016-01-20 15:00:00,1,35,20160120151
1936,2016-01-20 16:00:00,1,34,20160120161
1937,2016-01-20 17:00:00,1,34,20160120171
1938,2016-01-20 18:00:00,1,34,20160120181
1939,2016-01-20 19:00:00,1,32,20160120191
1940,2016-01-20 20:00:00,1,36,20160120201
1941,2016-01-20 21:00:00,1,30,20160120211
1942,2016-01-20 22:00:00,1,33,20160120221
1943,2016-01-20 23:00:00,1,30,20160120231
1944,2016-01-21 00:00:00,1,29,20160121001
1945,2016-01-21 01:00:00,1,24,20160121011
1946,2016-01-21 02:00:00,1,29,20160121021
1947,2016-01-21 03:00:00,1,21,20160121031
1948,2016-01-21 04:00:00,1,18,20160121041
1949,2016-01-21 05:00:00,1,14,20160121051
1950,2016-01-21 06:00:00,1,17,20160121061
1951,2016-01-21 07:00:00,1,17,20160121071
1952,2016-01-21 08:00:00,1,21,20160121081
1953,2016-01-21 09:00:00,1,21,20160121091
1954,2016-01-21 10:00:00,1,24,20160121101
1955,2016-01-21 11:00:00,1,28,20160121111
1956,2016-01-21 12:00:00,1,34,20160121121
1957,2016-01-21 13:00:00,1,28,20160121131
1958,2016-01-21 14:00:00,1,32,20160121141
1959,2016-01-21 15:00:00,1,32,20160121151
1960,2016-01-21 16:00:00,1,31,20160121161
1961,2016-01-21 17:00:00,1,30,20160121171
1962,2016-01-21 18:00:00,1,33,20160121181
1963,2016-01-21 19:00:00,1,38,20160121191
1964,2016-01-21 20:00:00,1,33,20160121201
1965,2016-01-21 21:00:00,1,31,20160121211
1966,2016-01-21 22:00:00,1,32,20160121221
1967,2016-01-21 23:00:00,1,30,20160121231
1968,2016-01-22 00:00:00,1,25,20160122001
1969,2016-01-22 01:00:00,1,25,20160122011
1970,2016-01-22 02:00:00,1,21,20160122021
1971,2016-01-22 03:00:00,1,17,20160122031
1972,2016-01-22 04:00:00,1,16,20160122041
1973,2016-01-22 05:00:00,1,13,20160122051
1974,2016-01-22 06:00:00,1,13,20160122061
1975,2016-01-22 07:00:00,1,15,20160122071
1976,2016-01-22 08:00:00,1,20,20160122081
1977,2016-01-22 09:00:00,1,29,20160122091
1978,2016-01-22 10:00:00,1,39,20160122101
1979,2016-01-22 11:00:00,1,39,20160122111
1980,2016-01-22 12:00:00,1,41,20160122121
1981,2016-01-22 13:00:00,1,32,20160122131
1982,2016-01-22 14:00:00,1,34,20160122141
1983,2016-01-22 15:00:00,1,35,20160122151
1984,2016-01-22 16:00:00,1,33,20160122161
1985,2016-01-22 17:00:00,1,30,20160122171
1986,2016-01-22 18:00:00,1,31,20160122181
1987,2016-01-22 19:00:00,1,35,20160122191
1988,2016-01-22 20:00:00,1,31,20160122201
1989,2016-01-22 21:00:00,1,34,20160122211
1990,2016-01-22 22:00:00,1,30,20160122221
1991,2016-01-22 23:00:00,1,26,20160122231
1992,2016-01-23 00:00:00,1,27,20160123001
1993,2016-01-23 01:00:00,1,31,20160123011
1994,2016-01-23 02:00:00,1,24,20160123021
1995,2016-01-23 03:00:00,1,16,20160123031
1996,2016-01-23 04:00:00,1,16,20160123041
1997,2016-01-23 05:00:00,1,15,20160123051
1998,2016-01-23 06:00:00,1,14,20160123061
1999,2016-01-23 07:00:00,1,14,20160123071
2000,2016-01-23 08:00:00,1,15,20160123081
2001,2016-01-23 09:00:00,1,19,20160123091
2002,2016-01-23 10:00:00,1,25,20160123101
2003,2016-01-23 11:00:00,1,23,20160123111
2004,2016-01-23 12:00:00,1,20,20160123121
2005,2016-01-23 13:00:00,1,21,20160123131
2006,2016-01-23 14:00:00,1,19,20160123141
2007,2016-01-23 15:00:00,1,22,20160123151
2008,2016-01-23 16:00:00,1,20,20160123161
2009,2016-01-23 17:00:00,1,19,20160123171
2010,2016-01-23 18:00:00,1,20,20160123181
2011,2016-01-23 19:00:00,1,26,20160123191
2012,2016-01-23 20:00:00,1,27,20160123201
2013,2016-01-23 21:00:00,1,22,20160123211
2014,2016-01-23 22:00:00,1,22,20160123221
2015,2016-01-23 23:00:00,1,23,20160123231
2016,2016-01-24 00:00:00,1,19,20160124001
2017,2016-01-24 01:00:00,1,20,20160124011
2018,2016-01-24 02:00:00,1,17,20160124021
2019,2016-01-24 03:00:00,1,14,20160124031
2020,2016-01-24 04:00:00,1,14,20160124041
2021,2016-01-24 05:00:00,1,12,20160124051
2022,2016-01-24 06:00:00,1,11,20160124061
2023,2016-01-24 07:00:00,1,14,20160124071
2024,2016-01-24 08:00:00,1,12,20160124081
2025,2016-01-24 09:00:00,1,16,20160124091
2026,2016-01-24 10:00:00,1,16,20160124101
2027,2016-01-24 11:00:00,1,23,20160124111
2028,2016-01-24 12:00:00,1,24,20160124121
2029,2016-01-24 13:00:00,1,19,20160124131
2030,2016-01-24 14:00:00,1,21,20160124141
2031,2016-01-24 15:00:00,1,17,20160124151
2032,2016-01-24 16:00:00,1,18,20160124161
2033,2016-01-24 17:00:00,1,19,20160124171
2034,2016-01-24 18:00:00,1,24,20160124181
2035,2016-01-24 19:00:00,1,23,20160124191
2036,2016-01-24 20:00:00,1,21,20160124201
2037,2016-01-24 21:00:00,1,23,20160124211
2038,2016-01-24 22:00:00,1,25,20160124221
2039,2016-01-24 23:00:00,1,27,20160124231
2040,2016-01-25 00:00:00,1,23,20160125001
2041,2016-01-25 01:00:00,1,19,20160125011
2042,2016-01-25 02:00:00,1,18,20160125021
2043,2016-01-25 03:00:00,1,16,20160125031
2044,2016-01-25 04:00:00,1,13,20160125041
2045,2016-01-25 05:00:00,1,12,20160125051
2046,2016-01-25 06:00:00,1,15,20160125061
2047,2016-01-25 07:00:00,1,17,20160125071
2048,2016-01-25 08:00:00,1,19,20160125081
2049,2016-01-25 09:00:00,1,21,20160125091
2050,2016-01-25 10:00:00,1,32,20160125101
2051,2016-01-25 11:00:00,1,33,20160125111
2052,2016-01-25 12:00:00,1,32,20160125121
2053,2016-01-25 13:00:00,1,31,20160125131
2054,2016-01-25 14:00:00,1,33,20160125141
2055,2016-01-25 15:00:00,1,35,20160125151
2056,2016-01-25 16:00:00,1,34,20160125161
2057,2016-01-25 17:00:00,1,34,20160125171
2058,2016-01-25 18:00:00,1,32,20160125181
2059,2016-01-25 19:00:00,1,31,20160125191
2060,2016-01-25 20:00:00,1,31,20160125201
2061,2016-01-25 21:00:00,1,27,20160125211
2062,2016-01-25 22:00:00,1,31,20160125221
2063,2016-01-25 23:00:00,1,27,20160125231
2064,2016-01-26 00:00:00,1,27,20160126001
2065,2016-01-26 01:00:00,1,27,20160126011
2066,2016-01-26 02:00:00,1,21,20160126021
2067,2016-01-26 03:00:00,1,18,20160126031
2068,2016-01-26 04:00:00,1,14,20160126041
2069,2016-01-26 05:00:00,1,15,20160126051
2070,2016-01-26 06:00:00,1,17,20160126061
2071,2016-01-26 07:00:00,1,17,20160126071
2072,2016-01-26 08:00:00,1,17,20160126081
2073,2016-01-26 09:00:00,1,21,20160126091
2074,2016-01-26 10:00:00,1,29,20160126101
2075,2016-01-26 11:00:00,1,30,20160126111
2076,2016-01-26 12:00:00,1,31,20160126121
2077,2016-01-26 13:00:00,1,26,20160126131
2078,2016-01-26 14:00:00,1,23,20160126141
2079,2016-01-26 15:00:00,1,27,20160126151
2080,2016-01-26 16:00:00,1,28,20160126161
2081,2016-01-26 17:00:00,1,24,20160126171
2082,2016-01-26 18:00:00,1,30,20160126181
2083,2016-01-26 19:00:00,1,30,20160126191
2084,2016-01-26 20:00:00,1,31,20160126201
2085,2016-01-26 21:00:00,1,34,20160126211
2086,2016-01-26 22:00:00,1,34,20160126221
2087,2016-01-26 23:00:00,1,30,20160126231
2088,2016-01-27 00:00:00,1,29,20160127001
2089,2016-01-27 01:00:00,1,27,20160127011
2090,2016-01-27 02:00:00,1,21,20160127021
2091,2016-01-27 03:00:00,1,21,20160127031
2092,2016-01-27 04:00:00,1,14,20160127041
2093,2016-01-27 05:00:00,1,14,20160127051
2094,2016-01-27 06:00:00,1,14,20160127061
2095,2016-01-27 07:00:00,1,17,20160127071
2096,2016-01-27 08:00:00,1,19,20160127081
2097,2016-01-27 09:00:00,1,38,20160127091
2098,2016-01-27 10:00:00,1,50,20160127101
2099,2016-01-27 11:00:00,1,47,20160127111
2100,2016-01-27 12:00:00,1,44,20160127121
2101,2016-01-27 13:00:00,1,37,20160127131
2102,2016-01-27 14:00:00,1,42,20160127141
2103,2016-01-27 15:00:00,1,37,20160127151
2104,2016-01-27 16:00:00,1,36,20160127161
2105,2016-01-27 17:00:00,1,36,20160127171
2106,2016-01-27 18:00:00,1,32,20160127181
2107,2016-01-27 19:00:00,1,40,20160127191
2108,2016-01-27 20:00:00,1,38,20160127201
2109,2016-01-27 21:00:00,1,36,20160127211
2110,2016-01-27 22:00:00,1,37,20160127221
2111,2016-01-27 23:00:00,1,36,20160127231
2112,2016-01-28 00:00:00,1,30,20160128001
2113,2016-01-28 01:00:00,1,26,20160128011
2114,2016-01-28 02:00:00,1,23,20160128021
2115,2016-01-28 03:00:00,1,21,20160128031
2116,2016-01-28 04:00:00,1,17,20160128041
2117,2016-01-28 05:00:00,1,15,20160128051
2118,2016-01-28 06:00:00,1,16,20160128061
2119,2016-01-28 07:00:00,1,18,20160128071
2120,2016-01-28 08:00:00,1,21,20160128081
2121,2016-01-28 09:00:00,1,22,20160128091
2122,2016-01-28 10:00:00,1,31,20160128101
2123,2016-01-28 11:00:00,1,33,20160128111
2124,2016-01-28 12:00:00,1,41,20160128121
2125,2016-01-28 13:00:00,1,35,20160128131
2126,2016-01-28 14:00:00,1,36,20160128141
2127,2016-01-28 15:00:00,1,37,20160128151
2128,2016-01-28 16:00:00,1,34,20160128161
2129,2016-01-28 17:00:00,1,36,20160128171
2130,2016-01-28 18:00:00,1,36,20160128181
2131,2016-01-28 19:00:00,1,36,20160128191
2132,2016-01-28 20:00:00,1,39,20160128201
2133,2016-01-28 21:00:00,1,36,20160128211
2134,2016-01-28 22:00:00,1,37,20160128221
2135,2016-01-28 23:00:00,1,34,20160128231
2136,2016-01-29 00:00:00,1,29,20160129001
2137,2016-01-29 01:00:00,1,29,20160129011
2138,2016-01-29 02:00:00,1,21,20160129021
2139,2016-01-29 03:00:00,1,22,20160129031
2140,2016-01-29 04:00:00,1,16,20160129041
2141,2016-01-29 05:00:00,1,15,20160129051
2142,2016-01-29 06:00:00,1,15,20160129061
2143,2016-01-29 07:00:00,1,17,20160129071
2144,2016-01-29 08:00:00,1,18,20160129081
2145,2016-01-29 09:00:00,1,31,20160129091
2146,2016-01-29 10:00:00,1,35,20160129101
2147,2016-01-29 11:00:00,1,36,20160129111
2148,2016-01-29 12:00:00,1,38,20160129121
2149,2016-01-29 13:00:00,1,31,20160129131
2150,2016-01-29 14:00:00,1,33,20160129141
2151,2016-01-29 15:00:00,1,35,20160129151
2152,2016-01-29 16:00:00,1,31,20160129161
2153,2016-01-29 17:00:00,1,26,20160129171
2154,2016-01-29 18:00:00,1,34,20160129181
2155,2016-01-29 19:00:00,1,35,20160129191
2156,2016-01-29 20:00:00,1,36,20160129201
2157,2016-01-29 21:00:00,1,33,20160129211
2158,2016-01-29 22:00:00,1,30,20160129221
2159,2016-01-29 23:00:00,1,32,20160129231
2160,2016-01-30 00:00:00,1,27,20160130001
2161,2016-01-30 01:00:00,1,25,20160130011
2162,2016-01-30 02:00:00,1,21,20160130021
2163,2016-01-30 03:00:00,1,15,20160130031
2164,2016-01-30 04:00:00,1,18,20160130041
2165,2016-01-30 05:00:00,1,16,20160130051
2166,2016-01-30 06:00:00,1,10,20160130061
2167,2016-01-30 07:00:00,1,15,20160130071
2168,2016-01-30 08:00:00,1,16,20160130081
2169,2016-01-30 09:00:00,1,15,20160130091
2170,2016-01-30 10:00:00,1,24,20160130101
2171,2016-01-30 11:00:00,1,25,20160130111
2172,2016-01-30 12:00:00,1,24,20160130121
2173,2016-01-30 13:00:00,1,18,20160130131
2174,2016-01-30 14:00:00,1,24,20160130141
2175,2016-01-30 15:00:00,1,17,20160130151
2176,2016-01-30 16:00:00,1,22,20160130161
2177,2016-01-30 17:00:00,1,22,20160130171
2178,2016-01-30 18:00:00,1,22,20160130181
2179,2016-01-30 19:00:00,1,29,20160130191
2180,2016-01-30 20:00:00,1,30,20160130201
2181,2016-01-30 21:00:00,1,28,20160130211
2182,2016-01-30 22:00:00,1,30,20160130221
2183,2016-01-30 23:00:00,1,30,20160130231
2184,2016-01-31 00:00:00,1,27,20160131001
2185,2016-01-31 01:00:00,1,21,20160131011
2186,2016-01-31 02:00:00,1,19,20160131021
2187,2016-01-31 03:00:00,1,16,20160131031
2188,2016-01-31 04:00:00,1,14,20160131041
2189,2016-01-31 05:00:00,1,13,20160131051
2190,2016-01-31 06:00:00,1,11,20160131061
2191,2016-01-31 07:00:00,1,10,20160131071
2192,2016-01-31 08:00:00,1,13,20160131081
2193,2016-01-31 09:00:00,1,17,20160131091
2194,2016-01-31 10:00:00,1,21,20160131101
2195,2016-01-31 11:00:00,1,21,20160131111
2196,2016-01-31 12:00:00,1,22,20160131121
2197,2016-01-31 13:00:00,1,19,20160131131
2198,2016-01-31 14:00:00,1,19,20160131141
2199,2016-01-31 15:00:00,1,19,20160131151
2200,2016-01-31 16:00:00,1,21,20160131161
2201,2016-01-31 17:00:00,1,19,20160131171
2202,2016-01-31 18:00:00,1,20,20160131181
2203,2016-01-31 19:00:00,1,29,20160131191
2204,2016-01-31 20:00:00,1,27,20160131201
2205,2016-01-31 21:00:00,1,29,20160131211
2206,2016-01-31 22:00:00,1,26,20160131221
2207,2016-01-31 23:00:00,1,27,20160131231
2208,2016-02-01 00:00:00,1,27,20160201001
2209,2016-02-01 01:00:00,1,19,20160201011
2210,2016-02-01 02:00:00,1,21,20160201021
2211,2016-02-01 03:00:00,1,17,20160201031
2212,2016-02-01 04:00:00,1,12,20160201041
2213,2016-02-01 05:00:00,1,15,20160201051
2214,2016-02-01 06:00:00,1,12,20160201061
2215,2016-02-01 07:00:00,1,17,20160201071
2216,2016-02-01 08:00:00,1,19,20160201081
2217,2016-02-01 09:00:00,1,22,20160201091
2218,2016-02-01 10:00:00,1,38,20160201101
2219,2016-02-01 11:00:00,1,46,20160201111
2220,2016-02-01 12:00:00,1,40,20160201121
2221,2016-02-01 13:00:00,1,35,20160201131
2222,2016-02-01 14:00:00,1,40,20160201141
2223,2016-02-01 15:00:00,1,38,20160201151
2224,2016-02-01 16:00:00,1,36,20160201161
2225,2016-02-01 17:00:00,1,35,20160201171
2226,2016-02-01 18:00:00,1,38,20160201181
2227,2016-02-01 19:00:00,1,41,20160201191
2228,2016-02-01 20:00:00,1,39,20160201201
2229,2016-02-01 21:00:00,1,35,20160201211
2230,2016-02-01 22:00:00,1,40,20160201221
2231,2016-02-01 23:00:00,1,35,20160201231
2232,2016-02-02 00:00:00,1,34,20160202001
2233,2016-02-02 01:00:00,1,31,20160202011
2234,2016-02-02 02:00:00,1,24,20160202021
2235,2016-02-02 03:00:00,1,23,20160202031
2236,2016-02-02 04:00:00,1,18,20160202041
2237,2016-02-02 05:00:00,1,14,20160202051
2238,2016-02-02 06:00:00,1,17,20160202061
2239,2016-02-02 07:00:00,1,19,20160202071
2240,2016-02-02 08:00:00,1,19,20160202081
2241,2016-02-02 09:00:00,1,23,20160202091
2242,2016-02-02 10:00:00,1,37,20160202101
2243,2016-02-02 11:00:00,1,36,20160202111
2244,2016-02-02 12:00:00,1,34,20160202121
2245,2016-02-02 13:00:00,1,34,20160202131
2246,2016-02-02 14:00:00,1,38,20160202141
2247,2016-02-02 15:00:00,1,39,20160202151
2248,2016-02-02 16:00:00,1,31,20160202161
2249,2016-02-02 17:00:00,1,36,20160202171
2250,2016-02-02 18:00:00,1,37,20160202181
2251,2016-02-02 19:00:00,1,40,20160202191
2252,2016-02-02 20:00:00,1,37,20160202201
2253,2016-02-02 21:00:00,1,37,20160202211
2254,2016-02-02 22:00:00,1,36,20160202221
2255,2016-02-02 23:00:00,1,35,20160202231
2256,2016-02-03 00:00:00,1,34,20160203001
2257,2016-02-03 01:00:00,1,28,20160203011
2258,2016-02-03 02:00:00,1,22,20160203021
2259,2016-02-03 03:00:00,1,22,20160203031
2260,2016-02-03 04:00:00,1,15,20160203041
2261,2016-02-03 05:00:00,1,15,20160203051
2262,2016-02-03 06:00:00,1,17,20160203061
2263,2016-02-03 07:00:00,1,20,20160203071
2264,2016-02-03 08:00:00,1,22,20160203081
2265,2016-02-03 09:00:00,1,26,20160203091
2266,2016-02-03 10:00:00,1,32,20160203101
2267,2016-02-03 11:00:00,1,47,20160203111
2268,2016-02-03 12:00:00,1,47,20160203121
2269,2016-02-03 13:00:00,1,41,20160203131
2270,2016-02-03 14:00:00,1,38,20160203141
2271,2016-02-03 15:00:00,1,37,20160203151
2272,2016-02-03 16:00:00,1,38,20160203161
2273,2016-02-03 17:00:00,1,39,20160203171
2274,2016-02-03 18:00:00,1,34,20160203181
2275,2016-02-03 19:00:00,1,38,20160203191
2276,2016-02-03 20:00:00,1,37,20160203201
2277,2016-02-03 21:00:00,1,38,20160203211
2278,2016-02-03 22:00:00,1,39,20160203221
2279,2016-02-03 23:00:00,1,32,20160203231
2280,2016-02-04 00:00:00,1,32,20160204001
2281,2016-02-04 01:00:00,1,29,20160204011
2282,2016-02-04 02:00:00,1,23,20160204021
2283,2016-02-04 03:00:00,1,21,20160204031
2284,2016-02-04 04:00:00,1,18,20160204041
2285,2016-02-04 05:00:00,1,20,20160204051
2286,2016-02-04 06:00:00,1,15,20160204061
2287,2016-02-04 07:00:00,1,21,20160204071
2288,2016-02-04 08:00:00,1,17,20160204081
2289,2016-02-04 09:00:00,1,23,20160204091
2290,2016-02-04 10:00:00,1,33,20160204101
2291,2016-02-04 11:00:00,1,33,20160204111
2292,2016-02-04 12:00:00,1,39,20160204121
2293,2016-02-04 13:00:00,1,32,20160204131
2294,2016-02-04 14:00:00,1,37,20160204141
2295,2016-02-04 15:00:00,1,35,20160204151
2296,2016-02-04 16:00:00,1,32,20160204161
2297,2016-02-04 17:00:00,1,35,20160204171
2298,2016-02-04 18:00:00,1,37,20160204181
2299,2016-02-04 19:00:00,1,36,20160204191
2300,2016-02-04 20:00:00,1,33,20160204201
2301,2016-02-04 21:00:00,1,34,20160204211
2302,2016-02-04 22:00:00,1,33,20160204221
2303,2016-02-04 23:00:00,1,29,20160204231
2304,2016-02-05 00:00:00,1,32,20160205001
2305,2016-02-05 01:00:00,1,34,20160205011
2306,2016-02-05 02:00:00,1,24,20160205021
2307,2016-02-05 03:00:00,1,21,20160205031
2308,2016-02-05 04:00:00,1,19,20160205041
2309,2016-02-05 05:00:00,1,18,20160205051
2310,2016-02-05 06:00:00,1,14,20160205061
2311,2016-02-05 07:00:00,1,15,20160205071
2312,2016-02-05 08:00:00,1,19,20160205081
2313,2016-02-05 09:00:00,1,24,20160205091
2314,2016-02-05 10:00:00,1,29,20160205101
2315,2016-02-05 11:00:00,1,33,20160205111
2316,2016-02-05 12:00:00,1,33,20160205121
2317,2016-02-05 13:00:00,1,36,20160205131
2318,2016-02-05 14:00:00,1,35,20160205141
2319,2016-02-05 15:00:00,1,34,20160205151
2320,2016-02-05 16:00:00,1,33,20160205161
2321,2016-02-05 17:00:00,1,28,20160205171
2322,2016-02-05 18:00:00,1,33,20160205181
2323,2016-02-05 19:00:00,1,33,20160205191
2324,2016-02-05 20:00:00,1,32,20160205201
2325,2016-02-05 21:00:00,1,31,20160205211
2326,2016-02-05 22:00:00,1,31,20160205221
2327,2016-02-05 23:00:00,1,31,20160205231
2328,2016-02-06 00:00:00,1,30,20160206001
2329,2016-02-06 01:00:00,1,27,20160206011
2330,2016-02-06 02:00:00,1,23,20160206021
2331,2016-02-06 03:00:00,1,22,20160206031
2332,2016-02-06 04:00:00,1,14,20160206041
2333,2016-02-06 05:00:00,1,13,20160206051
2334,2016-02-06 06:00:00,1,14,20160206061
2335,2016-02-06 07:00:00,1,18,20160206071
2336,2016-02-06 08:00:00,1,13,20160206081
2337,2016-02-06 09:00:00,1,20,20160206091
2338,2016-02-06 10:00:00,1,24,20160206101
2339,2016-02-06 11:00:00,1,20,20160206111
2340,2016-02-06 12:00:00,1,26,20160206121
2341,2016-02-06 13:00:00,1,21,20160206131
2342,2016-02-06 14:00:00,1,20,20160206141
2343,2016-02-06 15:00:00,1,23,20160206151
2344,2016-02-06 16:00:00,1,26,20160206161
2345,2016-02-06 17:00:00,1,25,20160206171
2346,2016-02-06 18:00:00,1,32,20160206181
2347,2016-02-06 19:00:00,1,35,20160206191
2348,2016-02-06 20:00:00,1,32,20160206201
2349,2016-02-06 21:00:00,1,32,20160206211
2350,2016-02-06 22:00:00,1,30,20160206221
2351,2016-02-06 23:00:00,1,25,20160206231
2352,2016-02-07 00:00:00,1,28,20160207001
2353,2016-02-07 01:00:00,1,26,20160207011
2354,2016-02-07 02:00:00,1,17,20160207021
2355,2016-02-07 03:00:00,1,17,20160207031
2356,2016-02-07 04:00:00,1,14,20160207041
2357,2016-02-07 05:00:00,1,11,20160207051
2358,2016-02-07 06:00:00,1,15,20160207061
2359,2016-02-07 07:00:00,1,16,20160207071
2360,2016-02-07 08:00:00,1,13,20160207081
2361,2016-02-07 09:00:00,1,20,20160207091
2362,2016-02-07 10:00:00,1,20,20160207101
2363,2016-02-07 11:00:00,1,20,20160207111
2364,2016-02-07 12:00:00,1,22,20160207121
2365,2016-02-07 13:00:00,1,30,20160207131
2366,2016-02-07 14:00:00,1,24,20160207141
2367,2016-02-07 15:00:00,1,27,20160207151
2368,2016-02-07 16:00:00,1,25,20160207161
2369,2016-02-07 17:00:00,1,21,20160207171
2370,2016-02-07 18:00:00,1,31,20160207181
2371,2016-02-07 19:00:00,1,32,20160207191
2372,2016-02-07 20:00:00,1,30,20160207201
2373,2016-02-07 21:00:00,1,28,20160207211
2374,2016-02-07 22:00:00,1,29,20160207221
2375,2016-02-07 23:00:00,1,28,20160207231
2376,2016-02-08 00:00:00,1,28,20160208001
2377,2016-02-08 01:00:00,1,26,20160208011
2378,2016-02-08 02:00:00,1,25,20160208021
2379,2016-02-08 03:00:00,1,18,20160208031
2380,2016-02-08 04:00:00,1,19,20160208041
2381,2016-02-08 05:00:00,1,14,20160208051
2382,2016-02-08 06:00:00,1,12,20160208061
2383,2016-02-08 07:00:00,1,13,20160208071
2384,2016-02-08 08:00:00,1,21,20160208081
2385,2016-02-08 09:00:00,1,24,20160208091
2386,2016-02-08 10:00:00,1,36,20160208101
2387,2016-02-08 11:00:00,1,39,20160208111
2388,2016-02-08 12:00:00,1,40,20160208121
2389,2016-02-08 13:00:00,1,34,20160208131
2390,2016-02-08 14:00:00,1,35,20160208141
2391,2016-02-08 15:00:00,1,37,20160208151
2392,2016-02-08 16:00:00,1,33,20160208161
2393,2016-02-08 17:00:00,1,34,20160208171
2394,2016-02-08 18:00:00,1,36,20160208181
2395,2016-02-08 19:00:00,1,41,20160208191
2396,2016-02-08 20:00:00,1,40,20160208201
2397,2016-02-08 21:00:00,1,38,20160208211
2398,2016-02-08 22:00:00,1,38,20160208221
2399,2016-02-08 23:00:00,1,40,20160208231
2400,2016-02-09 00:00:00,1,36,20160209001
2401,2016-02-09 01:00:00,1,45,20160209011
2402,2016-02-09 02:00:00,1,33,20160209021
2403,2016-02-09 03:00:00,1,27,20160209031
2404,2016-02-09 04:00:00,1,22,20160209041
2405,2016-02-09 05:00:00,1,19,20160209051
2406,2016-02-09 06:00:00,1,23,20160209061
2407,2016-02-09 07:00:00,1,19,20160209071
2408,2016-02-09 08:00:00,1,23,20160209081
2409,2016-02-09 09:00:00,1,30,20160209091
2410,2016-02-09 10:00:00,1,44,20160209101
2411,2016-02-09 11:00:00,1,39,20160209111
